state,county,month,maskdays,days,maskcoverage
GA,Irwin County,202102,0,28,0
GA,Irwin County,202103,0,31,0
GA,Irwin County,202104,0,30,0
GA,Irwin County,202105,0,31,0
GA,Irwin County,202106,0,30,0
GA,Irwin County,202107,0,31,0
GA,Irwin County,202108,0,15,0
PR,Isabela Municipio,202004,18,21,0.86
PR,Isabela Municipio,202005,31,31,1
PR,Isabela Municipio,202006,30,30,1
PR,Isabela Municipio,202007,31,31,1
PR,Isabela Municipio,202008,31,31,1
PR,Isabela Municipio,202009,30,30,1
PR,Isabela Municipio,202010,31,31,1
PR,Isabela Municipio,202011,30,30,1
PR,Isabela Municipio,202012,31,31,1
PR,Isabela Municipio,202101,31,31,1
PR,Isabela Municipio,202102,28,28,1
PR,Isabela Municipio,202103,31,31,1
PR,Isabela Municipio,202104,30,30,1
PR,Isabela Municipio,202105,31,31,1
PR,Isabela Municipio,202106,30,30,1
PR,Isabela Municipio,202107,31,31,1
PR,Isabela Municipio,202108,15,15,1
MI,Isabella County,202004,5,21,0.24
MI,Isabella County,202005,31,31,1
MI,Isabella County,202006,30,30,1
MI,Isabella County,202007,31,31,1
MI,Isabella County,202008,31,31,1
MI,Isabella County,202009,30,30,1
MI,Isabella County,202010,28,31,0.9
MI,Isabella County,202011,30,30,1
MI,Isabella County,202012,31,31,1
MI,Isabella County,202101,31,31,1
MI,Isabella County,202102,28,28,1
MI,Isabella County,202103,31,31,1
MI,Isabella County,202104,30,30,1
MI,Isabella County,202105,31,31,1
MI,Isabella County,202106,21,30,0.7
MI,Isabella County,202107,0,31,0
MI,Isabella County,202108,0,15,0
MN,Isanti County,202005,0,31,0
MN,Isanti County,202004,0,21,0
MN,Isanti County,202006,0,30,0
MN,Isanti County,202007,8,31,0.26
MN,Isanti County,202008,31,31,1
MN,Isanti County,202009,30,30,1
MN,Isanti County,202010,31,31,1
MN,Isanti County,202011,30,30,1
MN,Isanti County,202012,31,31,1
MN,Isanti County,202101,31,31,1
MN,Isanti County,202102,28,28,1
MN,Isanti County,202103,31,31,1
MN,Isanti County,202104,30,30,1
MN,Isanti County,202105,13,31,0.42
MN,Isanti County,202106,0,30,0
MN,Isanti County,202107,0,31,0
MN,Isanti County,202108,0,15,0
WA,Island County,202005,0,31,0
WA,Island County,202004,0,21,0
WA,Island County,202006,5,30,0.17
WA,Island County,202007,31,31,1
WA,Island County,202008,31,31,1
WA,Island County,202009,30,30,1
WA,Island County,202010,31,31,1
WA,Island County,202011,30,30,1
WA,Island County,202012,31,31,1
WA,Island County,202101,31,31,1
WA,Island County,202102,28,28,1
WA,Island County,202103,31,31,1
WA,Island County,202104,30,30,1
WA,Island County,202105,31,31,1
WA,Island County,202106,30,30,1
WA,Island County,202107,31,31,1
WA,Island County,202108,15,15,1
VA,Isle of Wight County,202005,3,31,0.1
VA,Isle of Wight County,202004,0,21,0
VA,Isle of Wight County,202006,30,30,1
VA,Isle of Wight County,202007,31,31,1
VA,Isle of Wight County,202008,31,31,1
VA,Isle of Wight County,202009,30,30,1
VA,Isle of Wight County,202010,31,31,1
VA,Isle of Wight County,202011,30,30,1
VA,Isle of Wight County,202012,31,31,1
VA,Isle of Wight County,202101,31,31,1
VA,Isle of Wight County,202102,28,28,1
VA,Isle of Wight County,202103,31,31,1
VA,Isle of Wight County,202104,30,30,1
VA,Isle of Wight County,202105,14,31,0.45
VA,Isle of Wight County,202106,0,30,0
VA,Isle of Wight County,202107,0,31,0
VA,Isle of Wight County,202108,0,15,0
MS,Issaquena County,202005,0,31,0
MS,Issaquena County,202004,0,21,0
MS,Issaquena County,202006,0,30,0
MS,Issaquena County,202007,0,31,0
MS,Issaquena County,202008,27,31,0.87
MS,Issaquena County,202009,29,30,0.97
MS,Issaquena County,202010,0,31,0
MS,Issaquena County,202011,0,30,0
MS,Issaquena County,202012,0,31,0
MS,Issaquena County,202101,0,31,0
MS,Issaquena County,202102,0,28,0
MS,Issaquena County,202103,0,31,0
MS,Issaquena County,202104,0,30,0
MS,Issaquena County,202105,0,31,0
MS,Issaquena County,202106,0,30,0
MS,Issaquena County,202107,0,31,0
MS,Issaquena County,202108,0,15,0
MN,Itasca County,202004,0,21,0
MN,Itasca County,202005,0,31,0
MN,Itasca County,202006,0,30,0
MN,Itasca County,202007,8,31,0.26
MN,Itasca County,202008,31,31,1
MN,Itasca County,202009,30,30,1
MN,Itasca County,202010,31,31,1
MN,Itasca County,202011,30,30,1
MN,Itasca County,202012,31,31,1
MN,Itasca County,202101,31,31,1
MN,Itasca County,202102,28,28,1
MN,Itasca County,202103,31,31,1
MN,Itasca County,202104,30,30,1
MN,Itasca County,202105,13,31,0.42
MN,Itasca County,202106,0,30,0
MN,Itasca County,202107,0,31,0
MN,Itasca County,202108,0,15,0
MS,Itawamba County,202004,0,21,0
MS,Itawamba County,202005,0,31,0
MS,Itawamba County,202006,0,30,0
MS,Itawamba County,202007,0,31,0
MS,Itawamba County,202008,27,31,0.87
MS,Itawamba County,202009,29,30,0.97
MS,Itawamba County,202010,11,31,0.35
MS,Itawamba County,202011,24,30,0.8
MS,Itawamba County,202012,31,31,1
MS,Itawamba County,202101,31,31,1
MS,Itawamba County,202102,28,28,1
MS,Itawamba County,202103,2,31,0.06
MS,Itawamba County,202104,0,30,0
MS,Itawamba County,202105,0,31,0
MS,Itawamba County,202106,0,30,0
MS,Itawamba County,202107,0,31,0
MS,Itawamba County,202108,0,15,0
AR,Izard County,202004,0,21,0
AR,Izard County,202005,0,31,0
AR,Izard County,202006,0,30,0
AR,Izard County,202007,12,31,0.39
AR,Izard County,202008,31,31,1
AR,Izard County,202009,30,30,1
AR,Izard County,202010,31,31,1
AR,Izard County,202011,30,30,1
AR,Izard County,202012,31,31,1
AR,Izard County,202101,31,31,1
AR,Izard County,202102,28,28,1
AR,Izard County,202103,30,31,0.97
AR,Izard County,202104,0,30,0
AR,Izard County,202105,0,31,0
AR,Izard County,202106,0,30,0
AR,Izard County,202107,0,31,0
AR,Izard County,202108,0,15,0
TX,Jack County,202004,0,21,0
TX,Jack County,202005,0,31,0
TX,Jack County,202006,0,30,0
TX,Jack County,202007,29,31,0.94
TX,Jack County,202008,31,31,1
TX,Jack County,202009,30,30,1
TX,Jack County,202010,31,31,1
TX,Jack County,202011,30,30,1
TX,Jack County,202012,31,31,1
TX,Jack County,202101,31,31,1
TX,Jack County,202102,28,28,1
TX,Jack County,202103,9,31,0.29
TX,Jack County,202104,0,30,0
TX,Jack County,202105,0,31,0
TX,Jack County,202106,0,30,0
TX,Jack County,202107,0,31,0
TX,Jack County,202108,0,15,0
AL,Jackson County,202005,0,31,0
AL,Jackson County,202004,0,21,0
AL,Jackson County,202006,0,30,0
AL,Jackson County,202007,16,31,0.52
AL,Jackson County,202008,31,31,1
AL,Jackson County,202009,30,30,1
AL,Jackson County,202010,31,31,1
AL,Jackson County,202011,30,30,1
AL,Jackson County,202012,31,31,1
AR,Jackson County,202006,0,30,0
AR,Jackson County,202004,0,21,0
AR,Jackson County,202005,0,31,0
AR,Jackson County,202007,12,31,0.39
AR,Jackson County,202008,31,31,1
AR,Jackson County,202009,30,30,1
AR,Jackson County,202010,31,31,1
AR,Jackson County,202011,30,30,1
AR,Jackson County,202012,31,31,1
CO,Jackson County,202006,0,30,0
CO,Jackson County,202004,0,21,0
CO,Jackson County,202005,0,31,0
CO,Jackson County,202007,16,31,0.52
CO,Jackson County,202008,31,31,1
CO,Jackson County,202009,30,30,1
CO,Jackson County,202010,31,31,1
CO,Jackson County,202011,30,30,1
CO,Jackson County,202012,31,31,1
FL,Jackson County,202004,0,21,0
FL,Jackson County,202005,0,31,0
FL,Jackson County,202006,0,30,0
FL,Jackson County,202007,0,31,0
FL,Jackson County,202008,0,31,0
FL,Jackson County,202009,0,30,0
FL,Jackson County,202010,0,31,0
FL,Jackson County,202011,0,30,0
FL,Jackson County,202012,0,31,0
GA,Jackson County,202004,0,21,0
GA,Jackson County,202005,0,31,0
GA,Jackson County,202006,0,30,0
GA,Jackson County,202007,0,31,0
GA,Jackson County,202008,0,31,0
GA,Jackson County,202009,0,30,0
GA,Jackson County,202010,0,31,0
GA,Jackson County,202011,0,30,0
GA,Jackson County,202012,0,31,0
IL,Jackson County,202004,0,21,0
IL,Jackson County,202005,31,31,1
IL,Jackson County,202006,30,30,1
IL,Jackson County,202007,31,31,1
IL,Jackson County,202008,31,31,1
IL,Jackson County,202009,30,30,1
IL,Jackson County,202010,31,31,1
IL,Jackson County,202011,30,30,1
IL,Jackson County,202012,31,31,1
IN,Jackson County,202005,0,31,0
IN,Jackson County,202004,0,21,0
IN,Jackson County,202006,0,30,0
IN,Jackson County,202007,5,31,0.16
IN,Jackson County,202008,31,31,1
IN,Jackson County,202009,30,30,1
IN,Jackson County,202010,31,31,1
IN,Jackson County,202011,30,30,1
IN,Jackson County,202012,31,31,1
IA,Jackson County,202004,0,21,0
IA,Jackson County,202005,0,31,0
IA,Jackson County,202006,0,30,0
IA,Jackson County,202007,0,31,0
IA,Jackson County,202008,0,31,0
IA,Jackson County,202009,0,30,0
IA,Jackson County,202010,0,31,0
IA,Jackson County,202011,14,30,0.47
IA,Jackson County,202012,31,31,1
KS,Jackson County,202006,0,30,0
KS,Jackson County,202004,0,21,0
KS,Jackson County,202005,0,31,0
KS,Jackson County,202007,29,31,0.94
KS,Jackson County,202008,31,31,1
KS,Jackson County,202009,30,30,1
KS,Jackson County,202010,31,31,1
KS,Jackson County,202011,30,30,1
KS,Jackson County,202012,31,31,1
KY,Jackson County,202005,0,31,0
KY,Jackson County,202004,0,21,0
KY,Jackson County,202006,0,30,0
KY,Jackson County,202007,22,31,0.71
KY,Jackson County,202008,31,31,1
KY,Jackson County,202009,30,30,1
KY,Jackson County,202010,31,31,1
KY,Jackson County,202011,30,30,1
KY,Jackson County,202012,31,31,1
MI,Jackson County,202004,5,21,0.24
MI,Jackson County,202005,31,31,1
MI,Jackson County,202006,30,30,1
MI,Jackson County,202007,31,31,1
MI,Jackson County,202008,31,31,1
MI,Jackson County,202009,30,30,1
MI,Jackson County,202010,28,31,0.9
MI,Jackson County,202011,30,30,1
MI,Jackson County,202012,31,31,1
MN,Jackson County,202004,0,21,0
MN,Jackson County,202005,0,31,0
MN,Jackson County,202006,0,30,0
MN,Jackson County,202007,8,31,0.26
MN,Jackson County,202008,31,31,1
MN,Jackson County,202009,30,30,1
MN,Jackson County,202010,31,31,1
MN,Jackson County,202011,30,30,1
MN,Jackson County,202012,31,31,1
MS,Jackson County,202004,0,21,0
MS,Jackson County,202005,0,31,0
MS,Jackson County,202006,0,30,0
MS,Jackson County,202007,12,31,0.39
MS,Jackson County,202008,31,31,1
MS,Jackson County,202009,29,30,0.97
MS,Jackson County,202010,11,31,0.35
MS,Jackson County,202011,30,30,1
MS,Jackson County,202012,31,31,1
MO,Jackson County,202004,0,21,0
MO,Jackson County,202005,0,31,0
MO,Jackson County,202006,0,30,0
MO,Jackson County,202007,0,31,0
MO,Jackson County,202008,0,31,0
MO,Jackson County,202009,0,30,0
MO,Jackson County,202010,0,31,0
MO,Jackson County,202011,0,30,0
MO,Jackson County,202012,0,31,0
NC,Jackson County,202005,0,31,0
NC,Jackson County,202004,0,21,0
NC,Jackson County,202006,5,30,0.17
NC,Jackson County,202007,31,31,1
NC,Jackson County,202008,31,31,1
NC,Jackson County,202009,30,30,1
NC,Jackson County,202010,31,31,1
NC,Jackson County,202011,30,30,1
NC,Jackson County,202012,31,31,1
OH,Jackson County,202005,0,31,0
OH,Jackson County,202004,0,21,0
OH,Jackson County,202006,0,30,0
OH,Jackson County,202007,9,31,0.29
OH,Jackson County,202008,31,31,1
OH,Jackson County,202009,30,30,1
OH,Jackson County,202010,31,31,1
OH,Jackson County,202011,30,30,1
OH,Jackson County,202012,31,31,1
OK,Jackson County,202004,0,21,0
OK,Jackson County,202005,0,31,0
OK,Jackson County,202006,0,30,0
OK,Jackson County,202007,0,31,0
OK,Jackson County,202008,0,31,0
OK,Jackson County,202009,0,30,0
OK,Jackson County,202010,0,31,0
OK,Jackson County,202011,0,30,0
OK,Jackson County,202012,0,31,0
OR,Jackson County,202004,0,21,0
OR,Jackson County,202005,0,31,0
OR,Jackson County,202006,0,30,0
OR,Jackson County,202007,31,31,1
OR,Jackson County,202008,31,31,1
OR,Jackson County,202009,30,30,1
OR,Jackson County,202010,31,31,1
OR,Jackson County,202011,30,30,1
OR,Jackson County,202012,31,31,1
SD,Jackson County,202004,0,21,0
SD,Jackson County,202005,0,31,0
SD,Jackson County,202006,0,30,0
SD,Jackson County,202007,0,31,0
SD,Jackson County,202008,0,31,0
SD,Jackson County,202009,0,30,0
SD,Jackson County,202010,0,31,0
SD,Jackson County,202011,0,30,0
SD,Jackson County,202012,0,31,0
TN,Jackson County,202004,0,21,0
TN,Jackson County,202005,0,31,0
TN,Jackson County,202006,0,30,0
TN,Jackson County,202007,0,31,0
TN,Jackson County,202008,0,31,0
TN,Jackson County,202009,0,30,0
TN,Jackson County,202010,0,31,0
TN,Jackson County,202011,0,30,0
TN,Jackson County,202012,0,31,0
TX,Jackson County,202004,0,21,0
TX,Jackson County,202005,0,31,0
TX,Jackson County,202006,0,30,0
TX,Jackson County,202007,29,31,0.94
TX,Jackson County,202008,31,31,1
TX,Jackson County,202009,30,30,1
TX,Jackson County,202010,31,31,1
TX,Jackson County,202011,30,30,1
TX,Jackson County,202012,31,31,1
WV,Jackson County,202004,0,21,0
WV,Jackson County,202005,0,31,0
WV,Jackson County,202006,0,30,0
WV,Jackson County,202007,25,31,0.81
WV,Jackson County,202008,31,31,1
WV,Jackson County,202009,30,30,1
WV,Jackson County,202010,31,31,1
WV,Jackson County,202011,30,30,1
WV,Jackson County,202012,31,31,1
WI,Jackson County,202004,0,21,0
WI,Jackson County,202005,0,31,0
WI,Jackson County,202006,0,30,0
WI,Jackson County,202007,0,31,0
WI,Jackson County,202008,31,31,1
WI,Jackson County,202009,30,30,1
WI,Jackson County,202012,31,31,1
WI,Jackson County,202010,31,31,1
WI,Jackson County,202011,30,30,1
AL,Jackson County,202101,31,31,1
AL,Jackson County,202102,28,28,1
AL,Jackson County,202103,31,31,1
AL,Jackson County,202104,8,30,0.27
AL,Jackson County,202105,0,31,0
AL,Jackson County,202106,0,30,0
AL,Jackson County,202107,0,31,0
AL,Jackson County,202108,0,15,0
AR,Jackson County,202101,31,31,1
AR,Jackson County,202102,28,28,1
AR,Jackson County,202103,30,31,0.97
AR,Jackson County,202104,0,30,0
AR,Jackson County,202105,0,31,0
AR,Jackson County,202106,0,30,0
AR,Jackson County,202107,0,31,0
AR,Jackson County,202108,0,15,0
CO,Jackson County,202101,31,31,1
CO,Jackson County,202102,28,28,1
CO,Jackson County,202103,31,31,1
CO,Jackson County,202104,2,30,0.07
CO,Jackson County,202105,0,31,0
CO,Jackson County,202106,0,30,0
CO,Jackson County,202107,0,31,0
CO,Jackson County,202108,0,15,0
FL,Jackson County,202101,0,31,0
FL,Jackson County,202102,0,28,0
FL,Jackson County,202103,0,31,0
FL,Jackson County,202104,0,30,0
FL,Jackson County,202105,0,31,0
FL,Jackson County,202106,0,30,0
FL,Jackson County,202107,0,31,0
FL,Jackson County,202108,0,15,0
GA,Jackson County,202101,0,31,0
GA,Jackson County,202102,0,28,0
GA,Jackson County,202103,0,31,0
GA,Jackson County,202104,0,30,0
GA,Jackson County,202105,0,31,0
GA,Jackson County,202106,0,30,0
GA,Jackson County,202107,0,31,0
GA,Jackson County,202108,0,15,0
IL,Jackson County,202101,31,31,1
IL,Jackson County,202102,28,28,1
IL,Jackson County,202103,31,31,1
IL,Jackson County,202104,30,30,1
IL,Jackson County,202105,31,31,1
IL,Jackson County,202106,10,30,0.33
IL,Jackson County,202107,0,31,0
IL,Jackson County,202108,0,15,0
IN,Jackson County,202101,31,31,1
IN,Jackson County,202102,28,28,1
IN,Jackson County,202103,31,31,1
IN,Jackson County,202104,5,30,0.17
IN,Jackson County,202105,0,31,0
IN,Jackson County,202106,0,30,0
IN,Jackson County,202107,0,31,0
IN,Jackson County,202108,0,15,0
IA,Jackson County,202101,31,31,1
IA,Jackson County,202102,6,28,0.21
IA,Jackson County,202103,0,31,0
IA,Jackson County,202104,0,30,0
IA,Jackson County,202105,0,31,0
IA,Jackson County,202106,0,30,0
IA,Jackson County,202107,0,31,0
IA,Jackson County,202108,0,15,0
KS,Jackson County,202101,31,31,1
KS,Jackson County,202102,28,28,1
KS,Jackson County,202103,30,31,0.97
KS,Jackson County,202104,0,30,0
KS,Jackson County,202105,0,31,0
KS,Jackson County,202106,0,30,0
KS,Jackson County,202107,0,31,0
KS,Jackson County,202108,0,15,0
KY,Jackson County,202101,31,31,1
KY,Jackson County,202102,28,28,1
KY,Jackson County,202103,31,31,1
KY,Jackson County,202104,30,30,1
KY,Jackson County,202105,31,31,1
KY,Jackson County,202106,10,30,0.33
KY,Jackson County,202107,0,31,0
KY,Jackson County,202108,0,15,0
MI,Jackson County,202101,31,31,1
MI,Jackson County,202102,28,28,1
MI,Jackson County,202103,31,31,1
MI,Jackson County,202104,30,30,1
MI,Jackson County,202105,31,31,1
MI,Jackson County,202106,21,30,0.7
MI,Jackson County,202107,0,31,0
MI,Jackson County,202108,0,15,0
MN,Jackson County,202101,31,31,1
MN,Jackson County,202102,28,28,1
MN,Jackson County,202103,31,31,1
MN,Jackson County,202104,30,30,1
MN,Jackson County,202105,13,31,0.42
MN,Jackson County,202106,0,30,0
MN,Jackson County,202107,0,31,0
MN,Jackson County,202108,0,15,0
MS,Jackson County,202101,31,31,1
MS,Jackson County,202102,28,28,1
MS,Jackson County,202103,2,31,0.06
MS,Jackson County,202104,0,30,0
MS,Jackson County,202105,0,31,0
MS,Jackson County,202106,0,30,0
MS,Jackson County,202107,0,31,0
MS,Jackson County,202108,0,15,0
MO,Jackson County,202101,0,31,0
MO,Jackson County,202102,0,28,0
MO,Jackson County,202103,0,31,0
MO,Jackson County,202104,0,30,0
MO,Jackson County,202105,0,31,0
MO,Jackson County,202106,0,30,0
MO,Jackson County,202107,0,31,0
MO,Jackson County,202108,0,15,0
NC,Jackson County,202101,31,31,1
NC,Jackson County,202102,28,28,1
NC,Jackson County,202103,31,31,1
NC,Jackson County,202104,30,30,1
NC,Jackson County,202105,13,31,0.42
NC,Jackson County,202106,0,30,0
NC,Jackson County,202107,0,31,0
NC,Jackson County,202108,0,15,0
OH,Jackson County,202101,31,31,1
OH,Jackson County,202102,28,28,1
OH,Jackson County,202103,31,31,1
OH,Jackson County,202104,30,30,1
OH,Jackson County,202105,31,31,1
OH,Jackson County,202106,1,30,0.03
OH,Jackson County,202107,0,31,0
OH,Jackson County,202108,0,15,0
OK,Jackson County,202101,0,31,0
OK,Jackson County,202102,0,28,0
OK,Jackson County,202103,0,31,0
OK,Jackson County,202104,0,30,0
OK,Jackson County,202105,0,31,0
OK,Jackson County,202106,0,30,0
OK,Jackson County,202107,0,31,0
OK,Jackson County,202108,0,15,0
OR,Jackson County,202101,31,31,1
OR,Jackson County,202102,28,28,1
OR,Jackson County,202103,31,31,1
OR,Jackson County,202104,30,30,1
OR,Jackson County,202105,31,31,1
OR,Jackson County,202106,29,30,0.97
OR,Jackson County,202107,0,31,0
OR,Jackson County,202108,3,15,0.2
SD,Jackson County,202101,0,31,0
SD,Jackson County,202102,0,28,0
SD,Jackson County,202103,0,31,0
SD,Jackson County,202104,0,30,0
SD,Jackson County,202105,0,31,0
SD,Jackson County,202106,0,30,0
SD,Jackson County,202107,0,31,0
SD,Jackson County,202108,0,15,0
TN,Jackson County,202101,0,31,0
TN,Jackson County,202102,0,28,0
TN,Jackson County,202103,0,31,0
TN,Jackson County,202104,0,30,0
TN,Jackson County,202105,0,31,0
TN,Jackson County,202106,0,30,0
TN,Jackson County,202107,0,31,0
TN,Jackson County,202108,0,15,0
TX,Jackson County,202101,31,31,1
TX,Jackson County,202102,28,28,1
TX,Jackson County,202103,9,31,0.29
TX,Jackson County,202104,0,30,0
TX,Jackson County,202105,0,31,0
TX,Jackson County,202106,0,30,0
TX,Jackson County,202107,0,31,0
TX,Jackson County,202108,0,15,0
WV,Jackson County,202101,31,31,1
WV,Jackson County,202102,28,28,1
WV,Jackson County,202103,31,31,1
WV,Jackson County,202104,30,30,1
WV,Jackson County,202105,31,31,1
WV,Jackson County,202106,19,30,0.63
WV,Jackson County,202107,0,31,0
WV,Jackson County,202108,0,15,0
WI,Jackson County,202101,31,31,1
WI,Jackson County,202102,28,28,1
WI,Jackson County,202103,30,31,0.97
WI,Jackson County,202104,0,30,0
WI,Jackson County,202105,0,31,0
WI,Jackson County,202106,0,30,0
WI,Jackson County,202107,0,31,0
WI,Jackson County,202108,0,15,0
LA,Jackson Parish,202006,0,30,0
LA,Jackson Parish,202004,0,21,0
LA,Jackson Parish,202005,0,31,0
LA,Jackson Parish,202007,19,31,0.61
LA,Jackson Parish,202008,31,31,1
LA,Jackson Parish,202009,30,30,1
LA,Jackson Parish,202010,31,31,1
LA,Jackson Parish,202011,30,30,1
LA,Jackson Parish,202012,31,31,1
LA,Jackson Parish,202101,31,31,1
LA,Jackson Parish,202102,28,28,1
LA,Jackson Parish,202103,31,31,1
LA,Jackson Parish,202104,27,30,0.9
LA,Jackson Parish,202105,0,31,0
LA,Jackson Parish,202106,0,30,0
LA,Jackson Parish,202107,0,31,0
LA,Jackson Parish,202108,12,15,0.8
VA,James City County,202005,3,31,0.1
VA,James City County,202004,0,21,0
VA,James City County,202006,30,30,1
VA,James City County,202007,31,31,1
VA,James City County,202008,31,31,1
VA,James City County,202009,30,30,1
VA,James City County,202010,31,31,1
VA,James City County,202011,30,30,1
VA,James City County,202012,31,31,1
VA,James City County,202101,31,31,1
VA,James City County,202102,28,28,1
VA,James City County,202103,31,31,1
VA,James City County,202104,30,30,1
VA,James City County,202105,14,31,0.45
VA,James City County,202106,0,30,0
VA,James City County,202107,0,31,0
VA,James City County,202108,0,15,0
GA,Jasper County,202004,0,21,0
GA,Jasper County,202005,0,31,0
GA,Jasper County,202006,0,30,0
GA,Jasper County,202007,0,31,0
GA,Jasper County,202008,0,31,0
GA,Jasper County,202009,0,30,0
GA,Jasper County,202010,0,31,0
GA,Jasper County,202011,0,30,0
GA,Jasper County,202012,0,31,0
IL,Jasper County,202004,0,21,0
IL,Jasper County,202005,31,31,1
IL,Jasper County,202006,30,30,1
IL,Jasper County,202007,31,31,1
IL,Jasper County,202008,31,31,1
IL,Jasper County,202009,30,30,1
IL,Jasper County,202010,31,31,1
IL,Jasper County,202011,30,30,1
IL,Jasper County,202012,31,31,1
IN,Jasper County,202005,0,31,0
IN,Jasper County,202006,0,30,0
IN,Jasper County,202004,0,21,0
IN,Jasper County,202007,5,31,0.16
IN,Jasper County,202008,31,31,1
